repo_name,index_month,commit_count
binarylogic/settingslogic,2019-10-01,0
spatie/laravel-sluggable,2019-12-01,45
rtomayko/tilt,2022-07-01,1
symfony/console,2023-01-01,260
schmittjoh/JMSSerializerBundle,2021-02-01,27
AutoHotkey/AutoHotkey,2022-02-01,355
Open-Dev-Society/OpenStock,2020-08-01,0
tsayen/dom-to-image,2021-09-01,0
alda-lang/alda,2019-10-01,149
faressoft/terminalizer,2022-03-01,7
MaxBittker/sandspiel,2019-10-01,211
tariqbuilds/linux-dash,2020-04-01,6
utilForever/game-developer-roadmap,2021-02-01,5
tsayen/dom-to-image,2020-01-01,0
zhisheng17/flink-learning,2022-07-01,64
lucidrains/vit-pytorch,2020-08-01,0
xai-org/grok-1,2020-01-01,0
Effect-TS/effect,2025-01-01,1813
MassTransit/MassTransit,2021-04-01,627
fogleman/primitive,2020-12-01,1
openblockchains/awesome-blockchains,2024-03-01,0
answershuto/learnVue,2020-07-01,7
NorthwoodsSoftware/GoJS,2021-10-01,53
TranslucentTB/TranslucentTB,2019-10-01,278
jorgebucaran/hyperapp,2020-01-01,258
idea4good/GuiLite,2019-11-01,178
tonybeltramelli/pix2code,2021-06-01,1
vdaubry/github-awards,2023-03-01,0
wjakob/instant-meshes,2020-12-01,0
LionSec/xerosploit,2021-04-01,0
nateware/redis-objects,2021-10-01,12
ThreeDotsLabs/wild-workouts-go-ddd-example,2020-11-01,30
geekq/workflow,2022-05-01,0
tensorflow/playground,2022-07-01,5
anhkgg/SuperWeChatPC,2020-06-01,10
dvf/blockchain,2023-12-01,0
QianMo/X-PostProcessing-Library,2019-08-01,0
PanJiaChen/vue-admin-template,2023-03-01,0
pluosi/app-host,2021-04-01,13
OpenBMB/MiniCPM-V,2024-10-01,438
m969/EGamePlay,2022-01-01,104
alibaba/nacos,2020-10-01,994
xl7dev/WebShell,2024-08-01,0
BrianLima/UWPHook,2025-01-01,28
fyne-io/fyne,2020-09-01,1916
iSoron/uhabits,2023-07-01,129
symfony/console,2020-08-01,396
libbpf/libbpf,2021-06-01,473
gorgonia/gorgonia,2020-07-01,114
PaddlePaddle/PaddleOCR,2024-03-01,140
alexellis/k3sup,2020-11-01,196
FLIF-hub/FLIF,2023-12-01,0
zhaoolee/ChromeAppHeroes,2019-11-01,535
visualfc/liteide,2020-04-01,151
Interkarma/daggerfall-unity,2025-04-01,173
tinode/chat,2020-04-01,774
brunodev85/winlator,2020-11-01,0
FakeFishGames/Barotrauma,2020-12-01,34
codehub666/94list,2019-12-01,0
usefathom/fathom,2022-03-01,2
agrosner/DBFlow,2020-11-01,0
Justson/AgentWeb,2019-12-01,174
n64decomp/sm64,2021-06-01,7
deepseek-ai/DeepSeek-Coder,2024-10-01,107
xai-org/grok-1,2020-02-01,0
Turbo1123/roubao,2020-09-01,0
zhaoolee/ChineseBQB,2020-12-01,184
yuesong-feng/30dayMakeCppServer,2023-02-01,28
utterance/utterances,2020-06-01,78
spacejam/sled,2019-10-01,1692
phacility/xhprof,2021-01-01,0
prettier/plugin-php,2020-01-01,266
phoboslab/wipeout-rewrite,2024-09-01,57
davemorrissey/subsampling-scale-image-view,2020-12-01,10
linkedin/databus,2019-09-01,3
square/maximum-awesome,2020-12-01,4
m969/EGamePlay,2021-08-01,157
Tuhinshubhra/RED_HAWK,2023-02-01,0
zeromq/libzmq,2020-04-01,601
comfy/comfortable-mexican-sofa,2020-04-01,23
gitroomhq/postiz-app,2024-09-01,294
utterance/utterances,2020-10-01,53
OpenBMB/MiniCPM-V,2021-01-01,0
xai-org/grok-1,2022-03-01,0
dzikoysk/reposilite,2019-08-01,11
MuShibo/Micro-Wheeled_leg-Robot,2024-01-01,0
dvf/blockchain,2020-11-01,0
alibaba/COLA,2022-07-01,43
hluk/CopyQ,2020-11-01,421
texstudio-org/texstudio,2020-02-01,466
Foso/Ktorfit,2022-04-01,0
odriverobotics/ODrive,2020-06-01,361
jpbruinsslot/slack-term,2021-02-01,6
pojala/electrino,2025-05-01,0
Open-Dev-Society/OpenStock,2021-02-01,0
KDE/kdeconnect-kde,2022-02-01,262
NLog/NLog,2023-04-01,186
mlandauer/cuttlefish,2022-05-01,52
edent/SuperTinyIcons,2022-12-01,115
symfony/finder,2020-01-01,115
liyifeng1994/ssm,2023-03-01,0
utilForever/game-developer-roadmap,2019-10-01,3
Hacker0x01/react-datepicker,2021-02-01,458
cmliu/SubsCheck-Win-GUI,2020-12-01,0
square/maximum-awesome,2024-05-01,0
flike/kingshard,2023-07-01,0
conorpp/u2f-zero,2020-12-01,0
id-Software/DOOM,2022-08-01,0
mdbootstrap/adminlte-laravel,2021-11-01,2
wave-harmonic/crest,2022-12-01,486
ThingEngineer/PHP-MySQLi-Database-Class,2023-02-01,7
hegaojian/JetpackMvvm,2020-05-01,65
php-fig/log,2019-10-01,7
karpathy/autoresearch,2020-01-01,0
robfig/cron,2021-02-01,3
javalin/javalin,2019-09-01,394
onnxsim/onnxsim,2022-02-01,25
Meituan-Dianping/Logan,2020-02-01,84
awesome-print/awesome_print,2021-05-01,15
greenrobot/greenDAO,2020-05-01,25
Licoy/wordpress-theme-puock,2022-06-01,111
checkpoint-restore/criu,2020-10-01,227
mdbootstrap/adminlte-laravel,2020-02-01,2
Kunena/Kunena-Forum,2019-08-01,656
openblockchains/awesome-blockchains,2019-08-01,6
vladikoff/chromeos-apk,2022-11-01,0
yanfeizhang/coder-kung-fu,2021-09-01,28
d0k3/GodMode9,2020-10-01,198
drakeet/MultiType,2021-03-01,7
karpathy/nanochat,2021-01-01,0
kyverno/kyverno,2020-05-01,1987
iSoron/uhabits,2020-05-01,143
giacomo-b/rust-stakeholder,2021-01-01,0
fighting41love/funNLP,2021-01-01,29
brunodev85/winlator,2019-08-01,0
strongself/Generamba,2025-02-01,0
dvyukov/go-fuzz,2020-07-01,17
Tencent/matrix,2020-02-01,626
n64decomp/sm64,2021-09-01,5
MarshallOfSound/Google-Play-Music-Desktop-Player-UNOFFICIAL-,2022-11-01,0
rest-client/rest-client,2021-02-01,0
JetradarMobile/android-snowfall,2022-05-01,0
tinode/chat,2020-10-01,1211
kpcyrd/sn0int,2021-03-01,112
Tuhinshubhra/RED_HAWK,2021-08-01,2
stanfordnlp/GloVe,2021-12-01,3
YSGStudyHards/DotNetGuide,2021-04-01,95
MiniMax-AI/skills,2020-04-01,0
microsurging/surging,2019-11-01,309
symfony/finder,2020-02-01,108
linyacool/WebServer,2020-05-01,5
mikepenz/AboutLibraries,2020-01-01,128
raulmur/ORB_SLAM2,2019-08-01,0
alda-lang/alda,2021-10-01,310
nateware/redis-objects,2020-11-01,8
smartstore/SmartStoreNET,2021-06-01,1040
darjun/go-daily-lib,2023-07-01,4
NVIDIA/open-gpu-kernel-modules,2020-05-01,0
Fuzion24/JustTrustMe,2021-08-01,8
hwi/HWIOAuthBundle,2021-01-01,90
SimpleMobileTools/Simple-Music-Player,2020-09-01,153
truemail-rb/truemail,2023-02-01,48
chokcoco/iCSS,2021-02-01,93
Masterminds/squirrel,2021-02-01,13
jiangdongguo/AndroidUSBCamera,2022-03-01,13
NVIDIA/open-gpu-kernel-modules,2021-06-01,0
EasyCorp/EasyAdminBundle,2020-10-01,1022
drh/lcc,2020-08-01,0
harvester/harvester,2021-11-01,418
JoanZapata/android-iconify,2020-01-01,0
diasurgical/devilution,2021-10-01,386
comfy/comfortable-mexican-sofa,2020-10-01,14
gptlink/gptlink,2022-01-01,0
diet103/claude-code-infrastructure-showcase,2025-01-01,0
Shubhamsaboo/awesome-llm-apps,2025-05-01,541
zkavtaskin/Domain-Driven-Design-Example,2021-02-01,0
JosefNemec/Playnite,2020-03-01,677
Manisso/fsociety,2020-06-01,20
linq2db/linq2db,2019-11-01,944
mruby/mruby,2020-02-01,1369
flame/blis,2021-03-01,124
TheAlgorithms/Rust,2021-02-01,20
flike/kingshard,2022-06-01,0
TideSec/Mars,2021-07-01,0
brynary/rack-bug,2021-12-01,0
flike/kingshard,2020-05-01,17
visualfc/liteide,2019-09-01,188
tinode/chat,2022-09-01,364
malisper/pgrust,2020-04-01,0
json-path/JsonPath,2020-12-01,19
v8/v8,2024-06-01,6207
natefinch/lumberjack,2021-08-01,1
spinnaker/spinnaker,2020-02-01,5706
panda-re/panda,2020-02-01,568
trojan-gfw/trojan,2019-10-01,101
fireice-uk/xmr-stak,2020-06-01,74
vifreefly/kimuraframework,2021-01-01,2
jonobr1/two.js,2021-02-01,88
tealdeer-rs/tealdeer,2020-01-01,32
lucidrains/vit-pytorch,2019-10-01,0
Interkarma/daggerfall-unity,2022-04-01,647
HKUST-Aerial-Robotics/VINS-Mono,2020-12-01,0
gcc-mirror/gcc,2020-04-01,7868
oclint/oclint,2020-11-01,46
tuguangquan/mybatis,2019-09-01,0
ClassicOldSong/Apollo,2020-12-01,292
golang/mobile,2022-11-01,31
tylertreat/comcast,2022-03-01,4
RUCAIBox/LLMSurvey,2020-07-01,0
OpenBMB/MiniCPM-V,2019-12-01,0
tmrts/go-patterns,2023-01-01,0
greenrobot/greenDAO,2020-01-01,6
chromiumembedded/cef,2025-04-01,229
hakimel/Ladda,2025-03-01,0
russross/blackfriday,2020-11-01,7
lucasg/Dependencies,2020-05-01,53
shadcn-ui/taxonomy,2020-11-01,0
TideSec/Mars,2019-12-01,6
navasmdc/MaterialDesignLibrary,2021-06-01,0
tensorflow/playground,2020-08-01,9
MiniMax-AI/skills,2020-10-01,0
trickster0/OffensiveRust,2021-03-01,0
microsoft/WinUI-Gallery,2020-10-01,120
openblockchains/awesome-blockchains,2024-06-01,0
symfony/console,2019-10-01,385
cantino/mcfly,2021-03-01,64
maccman/abba,2021-01-01,0
nemoTyrant/manong,2022-06-01,0
HFO4/gameboy.live,2021-02-01,8
lucasg/Dependencies,2022-12-01,0
bibendi/dip,2021-03-01,16
Netflix/dynomite,2021-08-01,13
karpathy/nanochat,2019-12-01,0
nemoTyrant/manong,2020-05-01,0
leokhoa/laragon,2021-04-01,20
keijiro/AICommand,2019-08-01,0
nemanjarogic/DesignPatternsLibrary,2021-01-01,4
SebLague/Digital-Logic-Sim,2022-04-01,0
IronLanguages/ironpython3,2019-10-01,158
MaxBittker/sandspiel,2024-03-01,5
brynary/rack-bug,2023-01-01,0
mojombo/god,2021-04-01,0
kanwei/algorithms,2025-04-01,0
jeremeamia/super_closure,2021-02-01,2
xororz/local-dream,2025-06-01,44
styled-components/styled-components,2019-10-01,246
krallin/tini,2020-06-01,11
PistonDevelopers/piston,2019-10-01,101
jp9000/OBS,2021-01-01,0
mickael-kerjean/filestash,2020-07-01,145
diet103/claude-code-infrastructure-showcase,2022-07-01,0
verdaccio/verdaccio,2019-10-01,681
bytedance/bhook,2020-04-01,0
solstice23/argon-theme,2022-03-01,265
alda-lang/alda,2020-11-01,338
Stability-AI/StableSwarmUI,2020-09-01,0
overtrue/easy-sms,2021-11-01,17
NVIDIAGameWorks/PhysX,2019-12-01,9
FlaUI/FlaUI,2020-11-01,101
topameng/tolua,2019-11-01,60
MaxBittker/sandspiel,2020-11-01,15
malisper/pgrust,2020-10-01,0
top-think/think,2020-04-01,98
ncapdevi/FragNav,2023-05-01,0
symfony/property-info,2021-03-01,134
RUCAIBox/LLMSurvey,2020-01-01,0
CalebFenton/simplify,2020-01-01,4
gcc-mirror/gcc,2020-10-01,8130
SlatherOrg/slather,2021-02-01,41
mackron/miniaudio,2020-06-01,542
Netflix/eureka,2021-08-01,45
3b1b/manim,2021-01-01,490
SimpleMobileTools/Simple-Music-Player,2022-08-01,517
